file,class,language,pattern,is_presentation,SLOC,NOM,WMC,CBO,LCOM
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\module\repos\ReposDetailActivity.kt,ReposDetailActivity,kotlin,MVVM,False,122,13,22,30,0.9167
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\module\repos\ReposDetailViewModel.kt,ReposDetailViewModel,kotlin,MVVM,True,25,6,6,9,0.7
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\module\search\SearchActivity.kt,SearchActivity,kotlin,MVVM,False,30,7,8,8,0.8333
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\module\search\SearchFilterController.kt,SearchFilterController,kotlin,MVVM,True,88,2,5,11,1.0
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\module\search\SearchFragment.kt,SearchFragment,kotlin,MVVM,True,60,14,18,23,1.0
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\module\search\SearchViewModel.kt,SearchViewModel,kotlin,MVVM,True,59,7,15,9,0.9833
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\module\service\LocalAIDLTransferService.kt,LocalAIDLTransferService,kotlin,MVVM,False,39,7,7,10,1.0
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\module\service\LocalMessengerService.kt,LocalMessengerService,kotlin,MVVM,False,30,4,5,7,1.0
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\module\service\LocalService.kt,LocalService,kotlin,MVVM,False,63,10,11,14,0.9722
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\module\trend\TrendFragment.kt,TrendFragment,kotlin,MVVM,True,53,10,11,15,0.9683
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\module\trend\TrendViewModel.kt,TrendViewModel,kotlin,MVVM,True,19,3,3,6,1.25
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\module\welcome\WelcomeFragment.kt,WelcomeFragment,kotlin,MVVM,False,34,5,7,10,1.0
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\module\repos\action\ReposActionListFragment.kt,ReposActionListFragment,kotlin,MVVM,True,62,12,14,20,0.9273
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\module\repos\action\ReposActionViewModel.kt,ReposActionViewModel,kotlin,MVVM,True,54,7,13,8,0.7778
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\module\repos\file\ReposFileListFragment.kt,ReposFileListFragment,kotlin,MVVM,True,101,12,18,17,0.9596
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\module\repos\file\ReposFileViewModel.kt,ReposFileViewModel,kotlin,MVVM,True,11,2,2,6,1.2
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\module\repos\issue\ReposIssueListFragment.kt,ReposIssueListFragment,kotlin,MVVM,True,83,15,16,28,0.9643
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\module\repos\issue\ReposIssueListViewModel.kt,ReposIssueListViewModel,kotlin,MVVM,True,41,6,9,13,0.925
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\module\repos\readme\ReposReadmeFragment.kt,ReposReadmeFragment,kotlin,MVVM,False,34,3,4,13,0.875
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\module\repos\readme\ReposReadmeViewModel.kt,ReposReadmeViewModel,kotlin,MVVM,True,20,4,8,7,0.6667
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\repository\dao\IssueDao.kt,IssueDao,kotlin,MVVM,False,76,18,20,20,1.0294
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\repository\dao\ReposDao.kt,ReposDao,kotlin,MVVM,False,305,81,87,30,0.95
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\repository\dao\UserDao.kt,UserDao,kotlin,MVVM,False,261,69,74,23,1.0049
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\adapter\FragmentPagerViewAdapter.kt,FragmentPagerViewAdapter,kotlin,MVVM,False,8,2,2,4,0.0
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\adapter\ListDropDownAdapter.kt,ListDropDownAdapter,kotlin,MVVM,False,46,6,9,8,0.8667
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\adapter\ListDropDownAdapter.kt,ViewHolder,kotlin,MVVM,False,3,0,0,1,
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\adapter\TextListAdapter.kt,TextListAdapter,kotlin,MVVM,False,30,4,5,9,0.9333
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\adapter\TextListAdapter.kt,ViewHolder,kotlin,MVVM,False,1,0,0,1,
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\holder\CommitHolder.kt,CommitHolder,kotlin,MVVM,False,11,2,2,7,1.5
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\holder\EmptyHolder.kt,EmptyHolder,kotlin,MVVM,False,10,2,2,7,1.5
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\holder\EventHolder.kt,EventHolder,kotlin,MVVM,False,14,2,2,7,1.5
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\holder\FileHolder.kt,FileHolder,kotlin,MVVM,False,8,1,1,7,
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\holder\IssueCommentHolder.kt,IssueCommentHolder,kotlin,MVVM,False,14,2,2,7,1.5
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\holder\IssueHolder.kt,IssueHolder,kotlin,MVVM,False,14,2,2,7,1.5
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\holder\PushHolder.kt,PushHolder,kotlin,MVVM,False,8,1,1,7,
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\holder\ReposHolder.kt,ReposHolder,kotlin,MVVM,False,12,1,1,7,
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\holder\UserHolder.kt,UserHolder,kotlin,MVVM,False,8,1,1,7,
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\view\GSYControlBar.kt,GSYControlBar,kotlin,MVVM,False,41,0,0,10,
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\view\GSYControlBar.kt,TextItemAdapter,kotlin,MVVM,False,26,3,3,7,0.9
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\view\GSYControlBar.kt,VH,kotlin,MVVM,False,1,0,0,3,
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\view\GSYTabBar.kt,GSYTabBar,kotlin,MVVM,False,70,6,8,13,0.9
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\view\GSYTabBar.kt,Model,kotlin,MVVM,False,15,0,0,2,
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\view\GSYTabBar.kt,TabDoubleClickListener,kotlin,MVVM,False,3,1,1,0,
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\view\GSYTabBar.kt,Builder,kotlin,MVVM,False,10,2,2,3,0.5
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\view\GSYUserInfoItem.kt,GSYUserInfoItem,kotlin,MVVM,False,33,1,1,7,
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\view\GSYWebView.kt,GSYWebView,kotlin,MVVM,False,37,2,7,4,1.0
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\view\GSYWebViewContainer.kt,GSYWebViewContainer,kotlin,MVVM,False,49,3,3,12,1.3333
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\view\GSYWebViewContainer.kt,JsCallback,kotlin,MVVM,False,6,1,1,1,
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\view\HorizontalTextList.kt,HorizontalTextList,kotlin,MVVM,False,39,0,0,10,
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\view\HorizontalTextList.kt,TextItemAdapter,kotlin,MVVM,False,25,3,3,7,0.9
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\view\HorizontalTextList.kt,VH,kotlin,MVVM,False,1,0,0,3,
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\view\LoadingDialog.kt,LoadingDialog,kotlin,MVVM,False,39,3,4,7,0.8333
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\view\MarkdownInputIconList.kt,MarkdownInputIconList,kotlin,MVVM,False,74,0,0,11,
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\view\MarkdownInputIconList.kt,TextItemAdapter,kotlin,MVVM,False,26,3,3,7,0.9
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\view\MarkdownInputIconList.kt,VH,kotlin,MVVM,False,1,0,0,3,
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\view\StateButton.kt,StateButton,kotlin,MVVM,False,199,25,28,12,0.9042
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\holder\base\BindCustomLoadMoreFooter.kt,BindCustomLoadMoreFooter,kotlin,MVVM,False,63,3,7,7,0.8125
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\holder\base\BindCustomRefreshHeader.kt,BindCustomRefreshHeader,kotlin,MVVM,False,51,1,1,8,
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\holder\base\BindingDataRecyclerManager.kt,BindingDataRecyclerManager,kotlin,MVVM,False,33,1,7,13,
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\holder\base\DataBindingExpandUtils.kt,DataBindingExpandUtils,kotlin,MVVM,False,47,6,11,12,1.0
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\holder\base\DataBindingExpandUtilsJava.java,DataBindingExpandUtilsJava,java,MVVM,False,28,7,7,9,
repos\CarGuo__GSYGithubAppKotlin\app\src\main\java\com\shuyu\github\kotlin\ui\holder\base\DataBindingHolder.kt,DataBindingHolder,kotlin,MVVM,False,9,3,3,8,0.5
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\PaperizeApplication.kt,PaperizeApplication,kotlin,MVVM,False,42,3,3,10,1.1429
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\core\Result.kt,Result,kotlin,MVVM,False,27,5,10,6,1.25
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\core\Result.kt,Success,kotlin,MVVM,False,1,0,0,2,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\core\Result.kt,Error,kotlin,MVVM,False,1,0,0,3,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\core\Result.kt,Loading,kotlin,MVVM,False,1,0,0,1,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\core\ScalingType.kt,ScalingType,kotlin,MVVM,False,11,0,0,1,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\core\ScreenType.kt,ScreenType,kotlin,MVVM,False,11,0,0,1,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\core\WallpaperExceptions.kt,EmptyAlbumException,kotlin,MVVM,False,1,0,0,2,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\core\WallpaperExceptions.kt,NoValidWallpaperException,kotlin,MVVM,False,1,0,0,2,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\core\WallpaperMediaType.kt,WallpaperMediaType,kotlin,MVVM,False,27,0,0,2,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\core\WallpaperMode.kt,WallpaperMode,kotlin,MVVM,False,9,0,0,1,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\core\WallpaperSourceType.kt,WallpaperSourceType,kotlin,MVVM,False,4,0,0,0,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\MainActivity.kt,MainActivity,kotlin,MVVM,False,38,1,7,8,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\service\WallpaperChangeLock.kt,WallpaperChangeLock,kotlin,MVVM,False,4,0,0,3,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\core\constants\Constants.kt,Constants,kotlin,MVVM,False,83,0,0,0,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\core\constants\Constants.kt,PreferenceKeys,kotlin,MVVM,False,56,0,0,0,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\core\di\AppModule.kt,AppModule,kotlin,MVVM,False,62,10,10,23,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\core\util\BatteryOptimizationUtil.kt,BatteryOptimizationUtil,kotlin,MVVM,False,26,2,4,4,1.0
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\core\util\BrightnessCalculator.kt,BrightnessCalculator,kotlin,MVVM,False,41,3,13,2,1.0
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\core\util\DataResetManager.kt,DataResetManager,kotlin,MVVM,False,67,3,13,3,0.9375
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\core\util\PermissionUtil.kt,PermissionUtil,kotlin,MVVM,False,19,2,4,1,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\core\util\QueueBuilder.kt,QueueBuilder,kotlin,MVVM,False,43,5,8,9,0.75
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\core\util\WallpaperSorter.kt,WallpaperSorter,kotlin,MVVM,False,154,12,27,5,0.9182
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\core\util\WallpaperUtil.kt,ScreenMetricsCompat,kotlin,MVVM,False,7,1,1,4,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\data\database\PaperizeDatabase.kt,PaperizeDatabase,kotlin,MVVM,False,19,5,5,14,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\data\datastore\PreferencesManager.kt,PreferencesManager,kotlin,MVVM,False,391,22,136,12,0.6531
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\data\repository\AlbumRepositoryImpl.kt,AlbumRepositoryImpl,kotlin,MVVM,False,235,22,49,26,0.8747
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\data\repository\SettingsRepositoryImpl.kt,SettingsRepositoryImpl,kotlin,MVVM,False,45,20,20,9,0.0
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\data\repository\WallpaperRepositoryImpl.kt,WallpaperRepositoryImpl,kotlin,MVVM,False,218,23,58,23,0.9545
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\data\database\converters\TypeConverters.kt,TypeConverters,kotlin,MVVM,False,20,8,10,6,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\data\database\dao\AlbumDao.kt,AlbumDao,kotlin,MVVM,False,46,15,15,12,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\data\database\dao\FolderDao.kt,FolderDao,kotlin,MVVM,False,21,8,8,10,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\data\database\dao\WallpaperCurrentDao.kt,WallpaperCurrentDao,kotlin,MVVM,False,12,2,2,7,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\data\database\dao\WallpaperDao.kt,WallpaperDao,kotlin,MVVM,False,45,21,21,10,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\data\database\dao\WallpaperDao.kt,WallpaperIdAndOrder,kotlin,MVVM,False,4,0,0,1,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\data\database\dao\WallpaperQueueDao.kt,WallpaperQueueDao,kotlin,MVVM,False,52,9,10,9,0.9375
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\data\database\entities\AlbumEntity.kt,AlbumEntity,kotlin,MVVM,False,9,0,0,3,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\data\database\entities\AlbumSummaryEntity.kt,AlbumSummaryEntity,kotlin,MVVM,False,9,0,0,1,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\data\database\entities\FolderEntity.kt,FolderEntity,kotlin,MVVM,False,27,0,0,7,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\data\database\entities\WallpaperCurrentEntity.kt,WallpaperCurrentEntity,kotlin,MVVM,False,27,0,0,8,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\data\database\entities\WallpaperEntity.kt,WallpaperEntity,kotlin,MVVM,False,37,0,0,10,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\data\database\entities\WallpaperQueueEntity.kt,WallpaperQueueEntity,kotlin,MVVM,False,33,0,0,9,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\data\database\relations\AlbumWithDetails.kt,AlbumWithDetails,kotlin,MVVM,False,24,1,2,8,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\data\database\relations\FolderWithWallpapers.kt,FolderWithWallpapers,kotlin,MVVM,False,10,0,0,5,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\domain\model\Album.kt,Album,kotlin,MVVM,False,25,1,1,4,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\domain\model\AlbumSummary.kt,AlbumSummary,kotlin,MVVM,False,23,1,1,1,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\domain\model\AppSettings.kt,AppSettings,kotlin,MVVM,False,10,1,1,0,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\domain\model\Folder.kt,Folder,kotlin,MVVM,False,35,1,1,4,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\domain\model\ScheduleSettings.kt,ScheduleSettings,kotlin,MVVM,False,49,4,15,3,0.9815
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\domain\model\Wallpaper.kt,Wallpaper,kotlin,MVVM,False,35,1,1,4,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\domain\model\WallpaperEffects.kt,WallpaperEffects,kotlin,MVVM,False,31,3,3,0,1.3077
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\domain\repository\AlbumRepository.kt,AlbumRepository,kotlin,MVVM,False,26,21,21,8,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\domain\repository\SettingsRepository.kt,SettingsRepository,kotlin,MVVM,False,23,21,21,5,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\domain\repository\WallpaperRepository.kt,WallpaperRepository,kotlin,MVVM,False,27,21,21,8,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\domain\usecase\ChangeWallpaperUseCase.kt,ChangeWallpaperUseCase,kotlin,MVVM,False,107,1,28,13,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\domain\usecase\CreateAlbumUseCase.kt,CreateAlbumUseCase,kotlin,MVVM,False,14,1,3,6,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\domain\usecase\DeleteAlbumUseCase.kt,DeleteAlbumUseCase,kotlin,MVVM,False,12,1,2,6,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\domain\usecase\GetAlbumSummariesUseCase.kt,GetAlbumSummariesUseCase,kotlin,MVVM,False,5,1,1,5,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\domain\usecase\GetAlbumsUseCase.kt,GetAlbumsUseCase,kotlin,MVVM,False,5,1,1,5,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\domain\usecase\ReapplyEffectsUseCase.kt,ReapplyEffectsUseCase,kotlin,MVVM,False,60,1,18,10,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\domain\usecase\RefreshAlbumUseCase.kt,RefreshAlbumUseCase,kotlin,MVVM,False,24,1,6,7,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\theme\DesignTokens.kt,AppSpacing,kotlin,MVVM,False,10,0,0,0,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\theme\DesignTokens.kt,AppShapes,kotlin,MVVM,False,7,0,0,1,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\theme\DesignTokens.kt,AppGrid,kotlin,MVVM,False,4,0,0,0,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\theme\DesignTokens.kt,AppElevation,kotlin,MVVM,False,10,0,0,0,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\theme\DesignTokens.kt,AppIconSizes,kotlin,MVVM,False,8,0,0,0,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\theme\DesignTokens.kt,AppBorderWidths,kotlin,MVVM,False,5,0,0,0,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\theme\DesignTokens.kt,AppRadii,kotlin,MVVM,False,9,0,0,0,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\theme\DesignTokens.kt,AppAlpha,kotlin,MVVM,False,10,0,0,0,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\theme\DesignTokens.kt,AppElevationDeltas,kotlin,MVVM,False,3,0,0,0,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\theme\DesignTokens.kt,AppMaxWidths,kotlin,MVVM,False,3,0,0,0,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\theme\DesignTokens.kt,AppScaleFactor,kotlin,MVVM,False,5,0,0,0,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\common\navigation\Routes.kt,StartupRoute,kotlin,MVVM,False,2,0,0,1,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\common\navigation\Routes.kt,NotificationRoute,kotlin,MVVM,False,2,0,0,1,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\common\navigation\Routes.kt,StoragePermissionRoute,kotlin,MVVM,False,2,0,0,1,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\common\navigation\Routes.kt,WallpaperModeSelectionRoute,kotlin,MVVM,False,2,0,0,1,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\common\navigation\Routes.kt,HomeRoute,kotlin,MVVM,False,2,0,0,1,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\common\navigation\Routes.kt,AlbumRoute,kotlin,MVVM,False,2,0,0,2,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\common\navigation\Routes.kt,FolderRoute,kotlin,MVVM,False,2,0,0,2,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\common\navigation\Routes.kt,WallpaperViewRoute,kotlin,MVVM,False,2,0,0,2,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\common\navigation\Routes.kt,SortRoute,kotlin,MVVM,False,2,0,0,2,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\common\navigation\Routes.kt,SettingsRoute,kotlin,MVVM,False,2,0,0,1,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\common\navigation\Routes.kt,PrivacyRoute,kotlin,MVVM,False,2,0,0,1,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\common\navigation\util\NavConstants.kt,NavConstants,kotlin,MVVM,False,5,0,0,0,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\screens\album_view\AlbumViewViewModel.kt,AlbumViewViewModel,kotlin,MVVM,True,173,9,35,25,0.8854
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\screens\folder_view\FolderViewViewModel.kt,FolderViewViewModel,kotlin,MVVM,True,21,0,0,12,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\screens\home\HomeViewModel.kt,HomeViewModel,kotlin,MVVM,True,360,12,143,30,0.8815
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\screens\settings\SettingsViewModel.kt,SettingsViewModel,kotlin,MVVM,True,69,6,12,17,0.8
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\screens\sort\SortEvent.kt,SortEvent,kotlin,MVVM,False,24,0,0,0,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\screens\sort\SortEvent.kt,Reset,kotlin,MVVM,False,1,0,0,1,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\screens\sort\SortEvent.kt,LoadSortView,kotlin,MVVM,False,4,0,0,4,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\screens\sort\SortEvent.kt,ShiftFolder,kotlin,MVVM,False,4,0,0,2,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\screens\sort\SortEvent.kt,ShiftWallpaper,kotlin,MVVM,False,4,0,0,2,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\screens\sort\SortEvent.kt,ShiftFolderWallpaper,kotlin,MVVM,False,5,0,0,3,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\screens\sort\SortEvent.kt,SortAlphabetically,kotlin,MVVM,False,1,0,0,1,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\screens\sort\SortEvent.kt,SortAlphabeticallyReverse,kotlin,MVVM,False,1,0,0,1,
repos\Anthonyy232__Paperize\app\src\main\java\com\anthonyla\paperize\presentation\screens\sort\SortEvent.kt,SortByLastModified,kotlin,MVVM,False,1,0,0,1,
